Income,Age,Occupation,City_Tier,Loan_Repayment,Fixed Expenses,Investment,Savings,Shopping_Frequency,Hobbies
24803.0,20,Student,Tier_1,0.0,19386.4818099023,1547.6,3868.46,5,"Cooking, Baking"
21596.0,35,Retired,Tier_2,3627.36,14563.768779746588,1795.92,1609.03,4,"Sports, Writing"
67254.0,38,Professional,Tier_2,0.0,47198.483875481186,6886.65,13169.11,11,"Photography, Baking"
22331.0,52,Professional,Tier_2,0.0,15827.365308570528,1702.24,4801.87,4,"Baking, Fitness"
24052.0,54,Retired,Tier_3,4142.4,15084.791314354095,2086.22,2738.85,4,"Baking, Gardening"
92799.0,36,Professional,Tier_2,4780.49,61592.58052253871,12879.44,13546.38,15,"Baking, Photography"
45052.0,42,Retired,Tier_1,3957.85,30025.74126129693,4610.27,6457.87,8,"Cooking, Baking"
113450.0,35,Self_Employed,Tier_1,0.0,87821.67936465236,22905.8,2722.52,15,"Baking, Travel"
82141.0,57,Student,Tier_2,4501.84,55842.69659558695,9567.36,12228.78,13,"Cooking, Reading"
14753.0,47,Professional,Tier_2,2456.03,9762.039741199558,1248.77,1286.47,3,"Writing, Fitness"
66232.0,59,Retired,Tier_1,0.0,55292.10655986574,6467.71,4471.81,10,"Reading, Gardening"
101640.0,59,Student,Tier_2,0.0,60779.08245494966,16532.74,24328.47,13,"Gardening, Reading"
102253.0,51,Retired,Tier_1,0.0,81178.6553956505,19598.93,1475.18,15,"Travel, Gaming"
66133.0,27,Professional,Tier_1,5065.77,52842.66957983538,7649.23,575.75,9,"Baking, Cooking"
65054.0,39,Student,Tier_2,4309.89,37716.609757964834,7524.04,15503.33,11,"Social Media, Baking"
23549.0,21,Professional,Tier_3,3992.72,15499.059054639927,1636.0,2420.87,5,"Baking, Cooking"
15353.0,20,Student,Tier_1,0.0,12464.601429171045,1266.75,1621.35,3,"Video Games, Sports"
22633.0,45,Student,Tier_1,3081.86,17696.900101478866,1240.67,613.9,3,"Social Media, Reading"
7920.0,39,Retired,Tier_2,0.0,5338.308371620957,445.28,2136.21,1,"Baking, Fitness"
87833.0,29,Student,Tier_1,0.0,66038.01755399378,11070.6,10724.06,15,"Baking, Video Games"
23916.0,30,Self_Employed,Tier_1,0.0,18742.25838832975,1889.19,3284.92,5,"Reading, Baking"
84290.0,58,Professional,Tier_3,6154.68,51362.10303012169,8578.8,18194.31,13,"Reading, Gardening"
11201.0,50,Retired,Tier_3,0.0,7455.760494194798,1015.03,2730.15,2,"Fitness, Cooking"
71329.0,64,Student,Tier_2,0.0,49672.97192824593,9619.56,12036.06,9,"Gardening, Baking"
20192.0,36,Self_Employed,Tier_1,3567.74,15969.244181982573,609.28,45.86,3,"Fitness, Baking"
10737.0,58,Self_Employed,Tier_1,0.0,7345.880860980491,634.02,2757.17,2,"Gardening, Cooking"
110266.0,34,Self_Employed,Tier_2,0.0,77597.35516024634,20359.44,12308.79,15,"Gaming, Photography"
72751.0,64,Retired,Tier_2,0.0,44859.23787853908,9312.13,18579.93,11,"Gardening, Reading"
35539.0,51,Student,Tier_2,0.0,23624.20412429421,3481.05,8433.77,5,"Reading, Social Media"
30826.0,21,Student,Tier_1,0.0,23642.02418506736,1822.02,5361.62,5,"Baking, Social Media"
42641.0,56,Self_Employed,Tier_2,4734.83,30287.259750027373,4732.87,2885.58,8,"Reading, Baking"
35054.0,25,Retired,Tier_1,0.0,23817.546375374215,2448.02,8788.8,6,"Writing, Baking"
15917.0,50,Professional,Tier_3,1686.2,10298.396080100583,1491.39,2440.83,3,"Reading, Fitness"
21575.0,18,Student,Tier_2,0.0,14556.848627532954,2147.78,4870.81,4,"Social Media, Fitness"
143994.0,22,Student,Tier_2,0.0,97342.10645067712,26175.88,20476.02,15,"Photography, Baking"
254404.0,49,Professional,Tier_3,37593.29,165735.7736166849,47499.51,3575.23,15,"Gaming, Cooking"
104724.0,57,Student,Tier_3,0.0,70708.06051811746,18829.76,15186.58,15,"Cooking, Gaming"
43982.0,18,Professional,Tier_2,2442.77,29199.89772315717,5084.79,7254.37,7,"Baking, Cooking"
22897.0,52,Professional,Tier_2,2298.75,15836.016331156296,1817.43,2944.62,3,"Gardening, Writing"
15842.0,39,Student,Tier_2,0.0,9647.96690273641,945.8,5247.98,3,"Social Media, Fitness"
16699.0,46,Self_Employed,Tier_2,0.0,10822.456685473542,1482.43,4394.49,3,"Baking, Writing"
19271.0,34,Student,Tier_2,0.0,12414.99741312755,1237.11,5618.54,3,"Baking, Sports"
167692.0,47,Self_Employed,Tier_3,0.0,104261.82531563673,29454.55,33975.57,15,"Cooking, Electronics"
127259.0,52,Student,Tier_2,0.0,78034.37693889417,22633.0,26591.48,15,"Gardening, Reading"
54501.0,18,Retired,Tier_2,0.0,36281.66426386414,6403.94,11815.45,9,"Cooking, Baking"
13911.0,21,Self_Employed,Tier_2,859.42,9226.190840743304,750.63,3075.13,3,"Fitness, Cooking"
61292.0,26,Professional,Tier_3,9826.5,39837.11462910855,7758.24,3869.71,11,"Baking, Cooking"
24787.0,62,Self_Employed,Tier_2,2259.62,16802.48842669051,1649.74,4074.76,3,"Reading, Sports"
5359.0,49,Self_Employed,Tier_2,940.36,3841.049478647861,346.32,231.33,1,"Fitness, Writing"
37746.0,22,Student,Tier_3,4257.85,25747.194591195712,2369.16,5371.74,5,"Social Media, Cooking"
15297.0,31,Retired,Tier_1,2796.13,12021.849252913678,445.64,33.54,2,"Fitness, Baking"
15717.0,43,Professional,Tier_2,0.0,10695.78130785016,1519.9,3501.5,2,"Writing, Cooking"
24554.0,40,Retired,Tier_3,0.0,14987.042820246083,1848.78,7718.08,5,"Reading, Fitness"
20137.0,63,Self_Employed,Tier_2,0.0,13932.781785507537,1572.78,4631.04,3,"Fitness, Cooking"
29189.0,39,Retired,Tier_2,0.0,21688.75837158109,2166.48,5333.76,5,"Cooking, Baking"
28088.0,44,Retired,Tier_1,0.0,20801.251296167728,2686.84,4599.64,4,"Baking, Cooking"
6690.0,42,Retired,Tier_2,0.0,4705.806610510157,567.71,1416.06,1,"Sports, Reading"
101232.0,53,Self_Employed,Tier_3,8418.44,62780.9553867309,15290.69,14742.4,15,"Photography, Electronics"
13660.0,21,Retired,Tier_1,0.0,10655.448571665374,1293.44,1711.44,3,"Reading, Cooking"
14003.0,49,Retired,Tier_2,2070.8,9193.797779914554,1287.23,1451.27,3,"Sports, Cooking"
23066.0,26,Student,Tier_2,0.0,13095.994920094436,1899.67,8070.22,3,"Writing, Cooking"
27509.0,19,Professional,Tier_2,0.0,18783.045582365718,2469.36,6257.04,4,"Cooking, Baking"
96388.0,59,Self_Employed,Tier_2,0.0,56954.233403755956,12664.63,26769.09,15,"Electronics, Reading"
37216.0,56,Retired,Tier_1,7135.41,27070.41358385824,2799.38,210.7,6,"Reading, Cooking"
47199.0,63,Retired,Tier_2,0.0,33841.566247755916,5481.32,7875.98,9,"Baking, Gardening"
37368.0,42,Student,Tier_2,4077.58,26147.731149572435,2140.45,5002.67,7,"Cooking, Social Media"
36103.0,64,Professional,Tier_2,2660.68,24539.234441063032,2314.62,6588.13,7,"Reading, Baking"
38435.0,27,Self_Employed,Tier_1,0.0,30473.001051521234,3475.43,4487.05,7,"Baking, Cooking"
6392.0,54,Retired,Tier_2,850.5,4732.216951917995,418.89,390.15,1,"Baking, Sports"
24564.0,42,Self_Employed,Tier_2,2820.06,16415.124812205933,2322.66,3005.68,4,"Baking, Reading"
76021.0,57,Retired,Tier_2,0.0,50482.873438472714,10747.38,14790.49,13,"Baking, Cooking"
702793.0,46,Retired,Tier_3,0.0,428062.1681538803,103995.04,170735.65,15,"Travel, Electronics"
11447.0,54,Self_Employed,Tier_3,0.0,7208.576400037899,989.19,3249.49,2,"Sports, Gardening"
42084.0,22,Self_Employed,Tier_3,5298.64,25836.89676292324,4360.19,6588.0,7,"Cooking, Baking"
18999.0,31,Retired,Tier_3,2306.03,11340.848259506587,1596.53,3755.1,2,"Cooking, Sports"
154365.0,50,Self_Employed,Tier_1,0.0,119158.27245429075,26403.71,8802.86,15,"Baking, Travel"
10157.0,44,Professional,Tier_2,0.0,6211.50682946119,738.34,3207.23,2,"Fitness, Baking"
49459.0,22,Self_Employed,Tier_1,4445.57,40842.43965157802,3879.25,291.98,10,"Baking, Cooking"
9732.0,61,Self_Employed,Tier_3,0.0,6222.224816311273,977.88,2531.98,2,"Baking, Gardening"
23251.0,32,Self_Employed,Tier_3,0.0,15473.396961715798,2169.16,5608.35,4,"Fitness, Cooking"
29188.0,20,Self_Employed,Tier_1,3712.5,22189.90102711354,2300.27,985.01,6,"Reading, Cooking"
70594.0,18,Retired,Tier_2,0.0,51123.715872807334,8320.27,11150.41,15,"Cooking, Baking"
12673.0,41,Student,Tier_3,0.0,7955.2056209236525,888.28,3829.39,3,"Fitness, Writing"
51004.0,29,Retired,Tier_2,3680.11,35789.06457281071,5069.59,6465.22,10,"Baking, Cooking"
30454.0,62,Retired,Tier_2,0.0,21648.728511072793,1719.76,7085.58,5,"Gardening, Cooking"
37316.0,31,Professional,Tier_1,0.0,29504.17743175985,3061.92,4750.27,6,"Baking, Cooking"
64577.0,59,Retired,Tier_2,0.0,45752.07296208157,8062.6,10762.67,14,"Reading, Cooking"
10753.0,37,Retired,Tier_1,0.0,8682.931121205716,755.46,1314.26,2,"Cooking, Fitness"
57379.0,31,Professional,Tier_2,0.0,39010.50519724794,7764.47,10603.74,6,"Cooking, Baking"
19031.0,31,Professional,Tier_3,0.0,11947.40824372225,1225.1,5858.57,3,"Fitness, Baking"
72089.0,62,Self_Employed,Tier_2,0.0,45957.370036726315,9147.81,16983.44,10,"Baking, Cooking"
39207.0,52,Retired,Tier_2,5388.64,29525.438804168283,2729.17,1563.29,7,"Gardening, Baking"
25370.0,36,Professional,Tier_2,0.0,15919.060894118818,2317.24,7133.88,4,"Sports, Baking"
18712.0,37,Retired,Tier_1,2162.6,14350.866649993523,1748.89,449.86,3,"Cooking, Writing"
57965.0,59,Retired,Tier_3,11354.76,33356.44565825974,6296.83,6956.62,11,"Photography, Gardening"
82266.0,61,Retired,Tier_1,5285.26,57660.58910635068,8811.68,10508.54,13,"Cooking, Baking"
19588.0,40,Self_Employed,Tier_1,0.0,14763.04797438301,1855.85,2969.08,3,"Baking, Reading"
12119.0,51,Self_Employed,Tier_3,0.0,8682.60998718825,1081.36,2355.24,3,"Reading, Fitness"
52278.0,18,Retired,Tier_2,8509.58,33770.295105092155,5794.09,4203.55,9,"Baking, Cooking"
9416.0,21,Student,Tier_2,0.0,6097.751518293622,764.02,2553.87,2,"Reading, Cooking"
10557.0,57,Retired,Tier_1,1080.97,8681.596710076816,663.68,130.73,2,"Fitness, Gardening"
12820.0,34,Self_Employed,Tier_2,1981.96,8530.020124617271,1133.97,1174.45,2,"Reading, Fitness"
21517.0,43,Professional,Tier_3,0.0,13455.012947502451,1915.32,6146.53,3,"Cooking, Fitness"
10300.0,31,Retired,Tier_1,1994.56,8172.4063300633625,123.6,9.31,2,"Writing, Baking"
6361.0,63,Self_Employed,Tier_3,0.0,4287.488633424818,398.2,1675.13,1,"Baking, Fitness"
12096.0,49,Professional,Tier_2,2233.57,8431.181558684963,664.71,766.14,2,"Sports, Baking"
50158.0,53,Self_Employed,Tier_2,0.0,33259.24336744229,6737.07,10161.63,7,"Gardening, Cooking"
10848.0,37,Student,Tier_2,726.79,7770.461096307122,921.01,1429.53,2,"Writing, Social Media"
22851.0,33,Self_Employed,Tier_2,0.0,14998.899461527926,2127.24,5724.56,3,"Baking, Writing"
142388.0,36,Retired,Tier_1,0.0,109124.85998883742,25782.02,7481.18,15,"Baking, Cooking"
28843.0,62,Professional,Tier_1,0.0,22906.288413515427,1497.4,4439.04,5,"Baking, Gardening"
39457.0,56,Retired,Tier_2,0.0,27400.049850496074,2380.24,9677.13,6,"Baking, Cooking"
14075.0,41,Retired,Tier_3,0.0,9621.927938882473,1005.79,3446.79,3,"Writing, Cooking"
169352.0,31,Student,Tier_3,0.0,90101.32644557134,38755.01,40495.3,15,"Travel, Cooking"
19456.0,46,Self_Employed,Tier_1,0.0,15355.485088402058,1225.86,2874.78,3,"Baking, Reading"
24996.0,59,Student,Tier_3,4535.75,18039.138388372485,1654.14,766.91,6,"Reading, Gardening"
86043.0,31,Self_Employed,Tier_1,9348.14,68484.1306911456,7635.75,574.73,14,"Cooking, Baking"
25941.0,28,Student,Tier_3,1571.85,17229.86215437758,1725.35,5413.55,5,"Sports, Social Media"
31172.0,28,Self_Employed,Tier_2,0.0,19920.973671158466,2583.81,8666.85,6,"Writing, Cooking"
23947.0,64,Professional,Tier_3,0.0,13653.814118389613,1491.72,8801.55,5,"Cooking, Gardening"
24079.0,57,Retired,Tier_2,1954.21,17470.020726648836,1348.88,3305.68,5,"Writing, Cooking"
40350.0,41,Self_Employed,Tier_2,0.0,28065.25743358647,4484.81,7800.24,6,"Baking, Cooking"
46691.0,39,Professional,Tier_2,2534.55,28305.125448513245,5897.16,9954.19,6,"Baking, Cooking"
17932.0,38,Self_Employed,Tier_2,0.0,12139.210949533075,1066.28,4726.72,3,"Sports, Fitness"
16254.0,23,Self_Employed,Tier_3,1152.59,11050.952454291983,1222.9,2827.46,3,"Baking, Cooking"
18428.0,31,Retired,Tier_1,0.0,15022.718739122463,1172.08,2233.52,4,"Sports, Baking"
9779.0,26,Retired,Tier_3,0.0,5723.44292956305,978.74,3076.4,1,"Baking, Writing"
8405.0,52,Professional,Tier_3,0.0,5402.042537558719,772.76,2230.42,2,"Cooking, Reading"
38051.0,61,Retired,Tier_2,4570.37,25660.77182355932,2431.28,5388.72,6,"Baking, Cooking"
63566.0,53,Retired,Tier_1,12190.98,54865.07608392726,0.0,0.0,14,"Baking, Cooking"
60222.0,42,Professional,Tier_1,0.0,48545.08285426783,6784.02,4892.65,8,"Baking, Cooking"
4462.0,32,Retired,Tier_3,765.03,2929.9774170159776,413.06,353.96,1,"Fitness, Baking"
24659.0,62,Professional,Tier_2,0.0,15670.295252298898,1834.39,7154.4,5,"Reading, Gardening"
12423.0,45,Professional,Tier_3,1611.36,8440.678297192007,963.79,1406.85,3,"Reading, Fitness"
33656.0,31,Retired,Tier_2,3317.1,24909.57467852559,2875.34,2553.85,6,"Cooking, Reading"
21476.0,30,Self_Employed,Tier_3,1165.35,13546.094902639754,2104.19,4660.42,4,"Writing, Cooking"
48170.0,58,Retired,Tier_3,0.0,33235.46906067494,5403.77,9530.3,9,"Baking, Cooking"
29544.0,48,Retired,Tier_3,1730.81,19569.24784461669,2687.06,5556.71,6,"Cooking, Baking"
6582.0,22,Self_Employed,Tier_1,1051.4,5340.510181171027,177.13,13.34,2,"Fitness, Sports"
13840.0,36,Retired,Tier_2,0.0,9476.048263656156,1173.5,3189.98,2,"Writing, Sports"
30139.0,25,Retired,Tier_1,3968.74,24044.605273277644,1977.02,148.8,5,"Cooking, Baking"
32243.0,30,Self_Employed,Tier_2,2200.61,24237.285030094186,1996.47,3808.14,6,"Baking, Cooking"
9744.0,58,Professional,Tier_2,1747.38,6114.849585619339,849.23,1032.58,2,"Cooking, Reading"
8776.0,34,Self_Employed,Tier_1,0.0,7124.622086135436,785.82,865.64,2,"Sports, Fitness"
31381.0,49,Self_Employed,Tier_1,0.0,23542.892755960496,2081.27,5756.56,6,"Writing, Cooking"
9760.0,22,Student,Tier_2,1246.05,6629.866027658283,647.71,1236.09,2,"Sports, Social Media"
7896.0,26,Student,Tier_2,0.0,4949.849149475563,780.89,2164.77,1,"Baking, Sports"
21012.0,60,Professional,Tier_2,3688.9,13655.415318001587,1378.65,2288.85,3,"Gardening, Reading"
20296.0,51,Retired,Tier_2,0.0,13382.44511114724,1321.71,5592.18,3,"Writing, Sports"
14857.0,62,Professional,Tier_2,0.0,10754.984288967984,897.74,3204.36,3,"Sports, Writing"
17085.0,18,Retired,Tier_1,0.0,12802.212029973647,1528.9,2754.01,3,"Fitness, Sports"
30334.0,57,Student,Tier_2,0.0,21187.395717353298,2292.11,6854.4,6,"Reading, Cooking"
16862.0,32,Self_Employed,Tier_1,0.0,12888.020707349264,1518.23,2455.82,2,"Sports, Cooking"
31746.0,49,Self_Employed,Tier_1,0.0,23911.092195861867,2828.85,5005.69,5,"Cooking, Baking"
22128.0,51,Professional,Tier_2,0.0,15122.555694300716,2157.48,4847.49,4,"Writing, Sports"
34306.0,52,Self_Employed,Tier_2,0.0,24425.038746174705,2480.79,7400.08,6,"Baking, Reading"
60568.0,45,Self_Employed,Tier_1,10100.86,49717.62134047288,696.78,52.45,15,"Cooking, Baking"
58709.0,34,Student,Tier_1,0.0,45965.97844837533,8110.34,4632.84,12,"Video Games, Cooking"
84080.0,63,Student,Tier_1,0.0,67616.51920372865,11323.28,5139.95,15,"Reading, Photography"
58657.0,28,Professional,Tier_2,0.0,36445.80914308611,8010.77,14200.89,10,"Cooking, Baking"
36308.0,40,Retired,Tier_2,0.0,24498.746010269973,3027.24,8782.21,7,"Cooking, Baking"
21210.0,43,Professional,Tier_3,0.0,13674.993304843945,1899.7,5634.87,4,"Fitness, Reading"
21999.0,63,Student,Tier_1,2199.99,17002.81364704171,1660.32,1135.7,3,"Fitness, Sports"
14864.0,22,Self_Employed,Tier_2,2310.15,9415.984936806399,983.49,2154.87,3,"Writing, Baking"
30109.0,43,Retired,Tier_2,0.0,21665.34841833836,2770.03,5673.52,4,"Baking, Cooking"
52411.0,23,Student,Tier_3,0.0,35671.631452887166,6071.37,10667.52,10,"Baking, Social Media"
16788.0,60,Student,Tier_1,3338.3,13512.23313516322,0.0,0.0,3,"Baking, Reading"
29120.0,51,Retired,Tier_1,0.0,24386.101707687645,2640.71,2093.13,5,"Gardening, Cooking"
17449.0,59,Retired,Tier_2,0.0,9986.783594872471,1597.82,5864.84,2,"Reading, Reading"
35470.0,30,Professional,Tier_2,0.0,25352.89254981589,2117.13,7999.75,7,"Cooking, Baking"
19331.0,42,Retired,Tier_3,3135.51,12145.428434831052,1304.74,2744.94,4,"Sports, Fitness"
16603.0,19,Retired,Tier_1,0.0,13766.831560973766,1118.43,1717.83,3,"Reading, Writing"
17413.0,31,Self_Employed,Tier_1,0.0,13420.81489207334,1610.44,2381.87,3,"Reading, Writing"
44874.0,34,Professional,Tier_2,4022.62,31835.813785590155,5607.88,3407.77,7,"Cooking, Baking"
27766.0,58,Retired,Tier_1,3853.3,20400.209889596546,1633.01,1879.08,4,"Baking, Gardening"
21295.0,57,Professional,Tier_3,0.0,14543.93999163836,2099.12,4651.68,3,"Writing, Sports"
36978.0,57,Retired,Tier_2,4250.35,22464.517741848395,3597.89,6665.16,8,"Reading, Baking"
21533.0,56,Student,Tier_1,0.0,16476.75847935156,1299.72,3756.47,3,"Social Media, Video Games"
73878.0,42,Student,Tier_2,0.0,57404.09447310492,9196.25,7277.41,15,"Travel, Baking"
13765.0,44,Professional,Tier_3,0.0,7914.212048549339,885.51,4964.94,2,"Reading, Baking"
25832.0,41,Student,Tier_2,2454.09,17336.88491930687,1853.69,4187.5,5,"Fitness, Video Games"
9751.0,50,Student,Tier_2,0.0,6611.844147811193,640.41,2498.9,1,"Writing, Social Media"
22730.0,44,Retired,Tier_2,2105.53,16257.680182828888,2069.66,2297.41,5,"Fitness, Cooking"
7826.0,62,Self_Employed,Tier_2,931.89,5607.303505278471,478.28,808.82,1,"Reading, Fitness"
54503.0,48,Retired,Tier_1,0.0,42606.241160432764,5484.27,6412.21,9,"Cooking, Baking"
55390.0,55,Self_Employed,Tier_1,0.0,43195.07630770893,6702.04,5492.96,9,"Cooking, Baking"
56178.0,32,Professional,Tier_3,5424.18,30159.481322279324,6365.13,14229.68,11,"Cooking, Baking"
30701.0,61,Self_Employed,Tier_1,2215.19,25637.76948516704,1952.4,895.64,5,"Baking, Reading"
14840.0,57,Professional,Tier_2,2426.9,10423.870318393216,1203.35,785.51,2,"Reading, Baking"
15814.0,18,Self_Employed,Tier_3,0.0,9500.370417347904,1354.33,4959.76,2,"Fitness, Cooking"
102037.0,28,Student,Tier_2,0.0,66831.36855586855,22908.71,12296.87,15,"Cooking, Gaming"
94608.0,32,Student,Tier_2,0.0,56472.8581508102,11612.32,26522.54,15,"Social Media, Travel"
33090.0,50,Professional,Tier_2,0.0,22828.067218055723,2598.16,7664.12,5,"Baking, Cooking"
19860.0,49,Self_Employed,Tier_2,0.0,14666.814575276461,1559.1,3633.74,4,"Reading, Fitness"
89666.0,42,Student,Tier_2,8424.58,63796.12886711347,12407.88,5037.81,15,"Cooking, Baking"
17212.0,56,Professional,Tier_2,0.0,12393.084774176408,1457.35,3361.36,2,"Gardening, Writing"
36027.0,50,Self_Employed,Tier_1,3817.49,28261.120512157682,1903.74,2044.94,7,"Baking, Cooking"
88479.0,46,Student,Tier_2,0.0,62525.55713495747,11876.45,14076.82,13,"Baking, Social Media"
15366.0,51,Retired,Tier_2,0.0,9164.325649433546,1051.29,5149.91,2,"Baking, Reading"
58240.0,25,Self_Employed,Tier_3,10801.2,37546.854357360266,6643.88,3248.29,13,"Cooking, Photography"
45497.0,28,Professional,Tier_2,0.0,30647.2750565707,4984.08,9865.63,10,"Baking, Cooking"
29066.0,30,Retired,Tier_2,4340.53,20940.291589833734,1748.19,2037.42,5,"Cooking, Baking"
13551.0,22,Retired,Tier_3,2565.41,9124.50074514357,691.81,1169.14,3,"Cooking, Fitness"
16804.0,36,Professional,Tier_2,0.0,12791.448165273338,1055.63,2957.4,4,"Baking, Fitness"
37817.0,38,Retired,Tier_2,5301.86,27312.243458963072,3374.55,1828.33,8,"Baking, Cooking"
9607.0,20,Professional,Tier_2,0.0,6669.492024526426,725.36,2212.49,2,"Reading, Fitness"
33308.0,43,Student,Tier_1,0.0,25688.825534166288,1878.02,5740.98,5,"Baking, Video Games"
46249.0,50,Professional,Tier_1,0.0,36048.455268296355,4890.15,5310.32,6,"Baking, Cooking"
65981.0,47,Retired,Tier_2,0.0,46620.69884160037,8880.92,10479.82,11,"Travel, Baking"
9801.0,39,Retired,Tier_3,0.0,6027.120320673084,803.17,2970.98,2,"Fitness, Baking"
85987.0,22,Self_Employed,Tier_2,0.0,65596.10511870593,10435.67,9955.15,15,"Cooking, Travel"
116453.0,36,Retired,Tier_2,12033.37,73307.60755057479,26762.9,4349.17,15,"Cooking, Gaming"
41651.0,26,Student,Tier_2,0.0,27846.659321985295,4892.18,8911.88,7,"Cooking, Social Media"
13076.0,41,Professional,Tier_2,1090.48,7669.909468383381,904.7,3410.65,2,"Writing, Sports"
23074.0,56,Professional,Tier_2,0.0,16072.658408282656,1901.38,5100.04,4,"Reading, Writing"
28879.0,29,Retired,Tier_1,0.0,23359.975618956578,1618.86,3900.31,6,"Cooking, Baking"
37247.0,63,Student,Tier_3,6472.68,24225.1859895638,2511.92,4037.09,7,"Baking, Social Media"
30532.0,62,Professional,Tier_2,3582.95,21847.098258802776,2332.64,2769.54,5,"Baking, Gardening"
37567.0,44,Self_Employed,Tier_1,5546.25,28293.019557333984,2952.45,775.41,9,"Baking, Cooking"
27899.0,59,Student,Tier_1,0.0,22821.409753253138,2581.54,2496.3,5,"Reading, Fitness"
37088.0,38,Self_Employed,Tier_1,5981.84,27535.932171482633,2266.92,1302.92,7,"Reading, Cooking"
20755.0,55,Self_Employed,Tier_1,0.0,16071.75017319556,1469.25,3213.82,4,"Gardening, Fitness"
22889.0,52,Professional,Tier_2,0.0,16477.430728784067,1915.27,4496.11,4,"Gardening, Reading"
18923.0,49,Student,Tier_2,1645.33,12941.471101911153,1348.51,2987.67,2,"Baking, Video Games"
139074.0,53,Retired,Tier_2,0.0,96359.2736642182,31811.55,10903.02,15,"Baking, Cooking"
96768.0,50,Professional,Tier_3,0.0,61214.44313684808,12859.16,22694.56,15,"Photography, Gaming"
46779.0,60,Self_Employed,Tier_1,0.0,37357.07482917308,6432.7,2989.15,7,"Reading, Baking"
86613.0,34,Professional,Tier_2,17012.9,61960.74135181812,7104.18,534.72,15,"Baking, Photography"
56824.0,22,Professional,Tier_3,0.0,36186.416166307696,5929.62,14708.4,7,"Baking, Cooking"
34682.0,61,Self_Employed,Tier_2,2959.52,22360.024795952624,3023.61,6338.62,7,"Writing, Cooking"
8996.0,37,Professional,Tier_1,0.0,6406.914353483872,493.89,2094.84,1,"Reading, Writing"
24324.0,40,Retired,Tier_2,3980.39,15439.974391516893,1531.36,3372.34,5,"Sports, Baking"
22947.0,56,Self_Employed,Tier_2,1668.96,14928.589967484952,2093.51,4255.48,3,"Fitness, Writing"
12119.0,21,Student,Tier_3,2377.35,7735.480706610271,966.34,1039.37,3,"Social Media, Writing"
9136.0,43,Self_Employed,Tier_1,0.0,7449.781880648994,468.9,1217.73,2,"Fitness, Baking"
44495.0,47,Retired,Tier_2,0.0,31142.840986464846,4667.63,8684.35,6,"Cooking, Baking"
38892.0,64,Student,Tier_2,0.0,28013.87361481255,2099.48,8779.12,8,"Reading, Gardening"
11790.0,63,Self_Employed,Tier_1,0.0,9934.717841110629,941.64,913.97,3,"Fitness, Writing"
16519.0,46,Self_Employed,Tier_1,0.0,12271.995621624696,1613.07,2633.66,3,"Writing, Baking"
75958.0,51,Professional,Tier_1,6663.22,60136.51190490716,8516.82,641.05,12,"Baking, Cooking"
14865.0,27,Student,Tier_1,0.0,11641.702059228264,1203.45,2020.3,2,"Reading, Cooking"
34392.0,37,Retired,Tier_1,0.0,27045.92571214266,1780.74,5565.77,4,"Baking, Writing"
25774.0,41,Retired,Tier_2,0.0,16750.563558766695,2575.48,6448.18,6,"Cooking, Baking"
44983.0,51,Self_Employed,Tier_2,0.0,32788.656291098334,5459.27,6735.23,9,"Reading, Cooking"
15124.0,54,Professional,Tier_3,1925.5,10613.139784393114,1008.46,1577.33,3,"Cooking, Reading"
32242.0,30,Retired,Tier_2,0.0,20609.06451833665,2984.71,8648.04,7,"Baking, Cooking"
34335.0,40,Professional,Tier_1,3616.64,27456.64283520882,3033.72,228.35,7,"Baking, Cooking"
36066.0,27,Student,Tier_1,0.0,28512.51986386255,2919.45,4633.72,7,"Social Media, Video Games"
31959.0,39,Professional,Tier_3,5931.38,20862.05442809781,2667.5,2498.15,6,"Baking, Cooking"
39523.0,62,Professional,Tier_3,0.0,24290.90772982081,3160.7,12071.47,7,"Cooking, Baking"
173229.0,31,Self_Employed,Tier_1,22225.03,125734.51131875538,23500.47,1768.85,15,"Gaming, Travel"
232813.0,42,Retired,Tier_1,35107.07,195796.66793555726,1775.63,133.65,15,"Gaming, Baking"
17990.0,35,Student,Tier_3,0.0,10616.982718364803,1161.15,6212.02,3,"Video Games, Cooking"
4695.0,37,Retired,Tier_2,0.0,3507.9924650610737,398.32,789.18,1,"Baking, Writing"
48308.0,45,Student,Tier_2,0.0,29151.85935067223,6517.8,12638.17,9,"Cooking, Social Media"
34820.0,25,Student,Tier_2,2887.9,24015.92383768017,3246.95,4669.49,7,"Social Media, Video Games"
70108.0,22,Retired,Tier_2,13452.82,51489.589331950665,4803.6,361.57,12,"Baking, Cooking"
37679.0,38,Student,Tier_1,0.0,29979.01521018725,2816.26,4883.85,6,"Baking, Video Games"
31440.0,37,Retired,Tier_2,3246.52,19242.92265716426,2608.01,6342.53,5,"Baking, Cooking"
74019.0,61,Professional,Tier_1,0.0,57417.441746382676,7521.04,9080.58,14,"Cooking, Gardening"
82783.0,33,Student,Tier_2,0.0,54477.44420739513,9059.62,19245.86,15,"Baking, Video Games"
9894.0,37,Retired,Tier_3,643.02,6466.294550983549,897.72,1887.17,1,"Baking, Sports"
15610.0,42,Professional,Tier_1,0.0,12624.446191240964,1134.02,1851.54,2,"Reading, Cooking"
27570.0,24,Professional,Tier_3,0.0,18061.765123006087,2623.31,6884.78,5,"Baking, Cooking"
32458.0,42,Professional,Tier_2,0.0,22072.099208104977,2442.68,7943.24,6,"Cooking, Baking"
